user_id,loyalty_tier,hotel_id,checkin_date,checkout_date,length_of_stay,price_paid,trip_purpose,party_type,rating
U0125,Diamond,H097,7/15/24,7/29/24,14,1904,Family,Family,2.5
U0125,Diamond,H081,12/11/25,12/15/25,4,2432,Leisure,Group,3.5
U0125,Diamond,H052,12/7/23,12/14/23,7,4193,Family,Family,4.5
U0125,Diamond,H043,8/8/25,8/10/25,2,628,Leisure,Family,1.5
U0125,Diamond,H091,12/2/24,12/9/24,7,2905,Leisure,Couple,3
U0125,Diamond,H095,8/15/24,8/18/24,3,462,Leisure,Family,2.5
U0125,Diamond,H034,10/5/25,10/9/25,4,816,Leisure,Couple,3
U0125,Diamond,H096,5/13/25,5/16/25,3,456,Family,Family,2
U0125,Diamond,H012,11/19/23,11/26/23,7,2968,Family,Family,2.5
U0125,Diamond,H022,2/20/25,2/22/25,2,1182,Family,Family,5
U0125,Diamond,H005,7/4/25,7/9/25,5,865,Family,Family,2.5
U0125,Diamond,H023,11/22/23,11/27/23,5,1160,Leisure,Couple,3.5
U0125,Diamond,H072,8/14/23,8/16/23,2,878,Family,Family,3.5
U0125,Diamond,H082,7/10/24,7/15/24,5,2605,Family,Family,3.5
U0125,Diamond,H073,10/26/25,10/30/25,4,928,Leisure,Couple,3.5
U0125,Diamond,H061,4/1/24,4/11/24,10,4190,Family,Family,3.5
U0125,Diamond,H047,1/1/25,1/5/25,4,512,Leisure,Couple,3.5
U0125,Diamond,H056,12/12/23,12/26/23,14,1428,Business,Solo,3
U0126,Diamond,H012,2/11/25,2/18/25,7,3185,Leisure,Group,4.5
U0126,Diamond,H091,10/25/25,10/28/25,3,1209,Leisure,Solo,5
U0126,Diamond,H084,6/7/24,6/17/24,10,2040,Business,Group,3.5
U0126,Diamond,H014,7/21/23,7/24/23,3,768,Business,Solo,3
U0126,Diamond,H031,2/27/25,3/6/25,7,4088,Business,Solo,5
U0126,Diamond,H053,3/18/25,3/25/25,7,1330,Family,Family,3.5
U0126,Diamond,H005,10/24/25,10/27/25,3,357,Leisure,Group,3
U0126,Diamond,H022,4/14/24,4/18/24,4,2184,Leisure,Solo,4
U0126,Diamond,H089,6/22/24,7/2/24,10,640,Family,Couple,2
U0126,Diamond,H082,6/24/23,6/26/23,2,786,Leisure,Couple,4
U0126,Diamond,H052,5/9/25,5/12/25,3,1647,Business,Solo,3.5
U0126,Diamond,H044,3/5/24,3/7/24,2,602,Business,Group,3.5
U0126,Diamond,H093,7/1/23,7/15/23,14,2310,Business,Group,4
U0126,Diamond,H007,12/10/25,12/11/25,1,75,Business,Solo,3
U0126,Diamond,H011,5/28/25,5/30/25,2,1128,Family,Family,4
U0127,Gold,H072,12/12/23,12/14/23,2,856,Leisure,Couple,3
U0127,Gold,H021,1/11/24,1/16/24,5,2540,Leisure,Couple,3.5
U0127,Gold,H044,8/16/24,8/19/24,3,891,Family,Family,2
U0127,Gold,H081,3/18/25,3/20/25,2,984,Family,Family,4
U0127,Gold,H074,4/10/25,4/14/25,4,1468,Leisure,Couple,2.5
U0127,Gold,H043,7/25/23,7/28/23,3,921,Leisure,Couple,2.5
U0127,Gold,H084,11/21/24,11/26/24,5,1090,Leisure,Family,3.5
U0127,Gold,H027,6/30/24,7/1/24,1,152,Leisure,Family,2
U0127,Gold,H091,6/27/24,7/7/24,10,4130,Family,Family,3.5
U0127,Gold,H042,11/6/24,11/7/24,1,579,Leisure,Family,3.5
U0127,Gold,H062,7/31/25,8/3/25,3,1398,Business,Solo,4
U0127,Gold,H023,12/9/23,12/16/23,7,1708,Leisure,Couple,3
U0127,Gold,H032,6/26/25,6/27/25,1,478,Family,Family,3
U0127,Gold,H061,4/4/24,4/8/24,4,1632,Leisure,Family,3
U0127,Gold,H041,2/1/24,2/11/24,10,4320,Leisure,Couple,3.5
U0127,Gold,H092,12/31/23,1/2/24,2,878,Leisure,Couple,3.5
U0128,Classic,H046,4/28/25,5/1/25,3,381,Business,Solo,2
U0128,Classic,H019,6/24/24,6/29/24,5,440,Business,Group,1.5
U0128,Classic,H012,9/2/24,9/5/24,3,1449,Leisure,Couple,3.5
U0128,Classic,H032,5/9/25,5/14/25,5,2370,Leisure,Couple,3
U0128,Classic,H100,10/27/23,10/29/23,2,158,Business,Solo,1.5
U0128,Classic,H003,11/25/25,12/2/25,7,1701,Leisure,Family,2.5
U0128,Classic,H044,3/24/25,3/27/25,3,861,Family,Family,2
U0129,Gold,H074,5/23/25,5/27/25,4,1472,Business,Solo,2
U0129,Gold,H072,10/11/24,10/14/24,3,1320,Family,Couple,3
U0129,Gold,H062,11/16/24,11/26/24,10,4620,Family,Family,4.5
U0129,Gold,H082,3/19/25,3/21/25,2,862,Leisure,Couple,3.5
U0129,Gold,H092,9/14/25,9/18/25,4,2012,Business,Group,2.5
U0129,Gold,H053,2/4/25,2/14/25,10,2700,Leisure,Couple,3
U0129,Gold,H022,7/9/25,7/12/25,3,1668,Leisure,Family,3.5
U0129,Gold,H035,8/25/23,8/30/23,5,860,Leisure,Couple,2.5
U0129,Gold,H013,12/18/24,12/22/24,4,748,Business,Group,2.5
U0129,Gold,H002,2/19/24,2/24/24,5,1895,Leisure,Group,2
U0129,Gold,H063,12/14/23,12/16/23,2,434,Family,Family,2.5
U0129,Gold,H042,11/26/24,11/30/24,4,2292,Leisure,Solo,3
U0129,Gold,H066,3/11/25,3/15/25,4,404,Leisure,Group,1.5
U0129,Gold,H047,6/14/25,6/17/25,3,399,Leisure,Couple,3
U0130,Gold,H007,7/5/25,7/8/25,3,258,Business,Solo,2.5
U0130,Gold,H075,10/11/23,10/15/23,4,476,Business,Solo,4
U0130,Gold,H012,3/14/25,3/16/25,2,776,Business,Solo,4.5
U0130,Gold,H052,7/24/24,7/28/24,4,1692,Leisure,Couple,3.5
U0130,Gold,H031,1/25/25,2/1/25,7,4655,Business,Solo,4.5
U0130,Gold,H021,4/28/24,5/1/24,3,1371,Business,Solo,4
U0131,Silver,H072,12/1/23,12/3/23,2,874,Leisure,Group,5
U0131,Silver,H011,11/30/24,12/5/24,5,2860,Family,Family,3.5
U0131,Silver,H001,11/13/25,11/16/25,3,1305,Business,Solo,5
U0131,Silver,H022,10/14/23,10/19/23,5,1870,Business,Solo,4
U0131,Silver,H079,11/5/25,11/19/25,14,756,Leisure,Solo,2.5
U0131,Silver,H063,11/19/25,11/29/25,10,2580,Business,Solo,4
U0131,Silver,H094,6/14/25,6/16/25,2,542,Business,Solo,3.5
U0131,Silver,H062,2/4/25,2/9/25,5,2685,Family,Family,4
U0132,Platinum,H022,9/30/25,10/2/25,2,836,Business,Group,4
U0132,Platinum,H033,10/31/25,11/7/25,7,2380,Leisure,Couple,2.5
U0132,Platinum,H081,6/15/24,6/19/24,4,2120,Family,Family,3
U0132,Platinum,H091,10/18/23,10/19/23,1,401,Leisure,Family,2.5
U0132,Platinum,H019,10/30/25,11/13/25,14,602,Leisure,Couple,2
U0132,Platinum,H052,1/19/24,1/24/24,5,1500,Business,Group,3
U0132,Platinum,H061,9/5/24,9/10/24,5,2050,Business,Group,2.5
U0132,Platinum,H051,1/26/24,1/31/24,5,1725,Business,Solo,4.5
U0132,Platinum,H041,11/28/23,12/12/23,14,6426,Family,Family,3.5
U0132,Platinum,H016,11/21/25,11/25/25,4,688,Family,Couple,1.5
U0132,Platinum,H044,8/2/23,8/5/23,3,774,Leisure,Family,2
U0133,Gold,H001,8/30/24,9/13/24,14,6160,Leisure,Couple,2.5
U0133,Gold,H060,12/9/24,12/14/24,5,225,Leisure,Couple,1.5
U0133,Gold,H035,2/4/24,2/18/24,14,1176,Leisure,Couple,1
U0133,Gold,H074,11/27/23,11/29/23,2,696,Leisure,Group,2
U0133,Gold,H036,7/4/24,7/8/24,4,640,Leisure,Family,1
U0133,Gold,H047,6/7/25,6/10/25,3,378,Business,Group,1.5
U0133,Gold,H040,10/22/23,10/24/23,2,180,Leisure,Family,1
U0133,Gold,H064,8/14/23,8/18/23,4,628,Leisure,Couple,1.5
U0134,Silver,H032,11/28/25,12/1/25,3,1386,Leisure,Couple,2
U0134,Silver,H062,9/11/23,9/13/23,2,896,Leisure,Couple,2
U0134,Silver,H018,12/10/23,12/11/23,1,64,Business,Solo,1.5
U0134,Silver,H091,9/16/23,9/26/23,10,3970,Leisure,Couple,2
U0134,Silver,H044,12/5/25,12/6/25,1,290,Leisure,Group,2
U0134,Silver,H075,10/7/24,10/10/24,3,414,Business,Solo,1.5
U0135,Silver,H033,11/8/23,11/11/23,3,987,Leisure,Couple,3
U0135,Silver,H061,11/13/25,11/14/25,1,426,Leisure,Family,3.5
U0135,Silver,H051,5/4/24,5/7/24,3,924,Leisure,Couple,2.5
U0135,Silver,H031,5/23/25,5/27/25,4,1972,Family,Couple,2.5
U0135,Silver,H012,1/12/24,1/14/24,2,1062,Business,Group,2.5
U0135,Silver,H052,8/6/23,8/13/23,7,4319,Family,Family,3.5
U0135,Silver,H025,5/21/25,5/24/25,3,261,Family,Couple,1.5
U0135,Silver,H022,6/19/25,6/23/25,4,1652,Family,Family,4
U0135,Silver,H036,10/13/25,10/16/25,3,558,Leisure,Couple,2
U0135,Silver,H074,10/23/23,10/27/23,4,1152,Leisure,Couple,2
U0135,Silver,H045,8/30/24,9/1/24,2,352,Family,Family,2.5
U0135,Silver,H021,2/2/24,2/12/24,10,4460,Family,Couple,3.5
U0135,Silver,H011,10/10/25,10/14/25,4,2268,Business,Group,2.5
U0135,Silver,H046,8/11/24,8/13/24,2,194,Leisure,Group,2
U0135,Silver,H076,7/29/24,8/1/24,3,399,Leisure,Solo,2
U0135,Silver,H062,6/23/25,6/26/25,3,1611,Leisure,Couple,3
U0136,Diamond,H033,6/8/23,6/11/23,3,666,Leisure,Group,2.5
U0136,Diamond,H077,4/4/24,4/11/24,7,700,Family,Family,2.5
U0136,Diamond,H035,9/22/23,9/27/23,5,510,Family,Couple,3
U0136,Diamond,H001,8/21/24,8/31/24,10,4180,Leisure,Group,3
U0136,Diamond,H002,2/21/25,2/25/25,4,1528,Family,Family,3.5
U0136,Diamond,H082,6/19/24,6/23/24,4,1600,Family,Family,5
U0136,Diamond,H092,1/18/24,1/20/24,2,1094,Leisure,Solo,3.5
U0136,Diamond,H063,11/24/25,11/27/25,3,648,Family,Couple,3
U0136,Diamond,H032,7/14/23,7/16/23,2,934,Leisure,Family,3.5
U0136,Diamond,H091,12/9/24,12/11/24,2,780,Leisure,Couple,3
U0136,Diamond,H062,7/31/23,8/5/23,5,2785,Leisure,Group,3.5
U0136,Diamond,H072,8/22/24,8/24/24,2,1016,Family,Family,3.5
U0136,Diamond,H042,1/5/24,1/7/24,2,1076,Leisure,Family,3.5
U0136,Diamond,H014,5/25/25,5/28/25,3,651,Business,Solo,3
U0136,Diamond,H024,6/20/24,6/24/24,4,1220,Family,Family,2.5
U0136,Diamond,H084,10/25/24,10/29/24,4,848,Leisure,Couple,2.5
U0136,Diamond,H061,10/16/23,10/18/23,2,922,Leisure,Family,3.5
U0136,Diamond,H041,7/27/24,8/10/24,14,6356,Family,Family,4
U0136,Diamond,H011,7/23/24,7/26/24,3,1812,Leisure,Couple,4
U0137,Classic,H084,8/18/24,8/22/24,4,896,Family,Family,2
U0137,Classic,H011,12/16/24,12/18/24,2,1070,Family,Couple,3.5
U0137,Classic,H044,8/30/24,9/2/24,3,711,Family,Family,2.5
U0137,Classic,H017,9/1/25,9/4/25,3,372,Family,Family,2
U0137,Classic,H082,4/1/25,4/5/25,4,1828,Family,Family,4
U0137,Classic,H022,1/20/24,1/24/24,4,1532,Family,Family,3
U0137,Classic,H061,2/21/24,2/24/24,3,1290,Family,Family,2.5
U0137,Classic,H013,4/21/24,4/26/24,5,895,Family,Family,2.5
U0137,Classic,H037,10/17/24,10/22/24,5,700,Family,Family,2
U0138,Classic,H039,11/7/25,11/17/25,10,1020,Family,Family,1.5
U0138,Classic,H002,4/4/25,4/9/25,5,1830,Business,Group,2.5
U0138,Classic,H021,8/14/24,8/18/24,4,2024,Business,Solo,3.5
U0138,Classic,H042,1/18/24,1/21/24,3,1749,Family,Family,2.5
U0138,Classic,H041,4/27/25,5/1/25,4,1788,Business,Group,3.5
U0138,Classic,H003,10/20/23,10/25/23,5,1225,Leisure,Family,2.5
U0138,Classic,H055,1/17/25,1/24/25,7,833,Business,Solo,2.5
U0139,Silver,H011,1/29/25,2/3/25,5,2160,Family,Family,3.5
U0139,Silver,H023,2/23/25,2/25/25,2,534,Business,Group,3.5
U0139,Silver,H051,11/22/25,11/27/25,5,1600,Business,Solo,4.5
U0139,Silver,H003,4/22/24,4/27/24,5,1550,Business,Group,3.5
U0139,Silver,H012,4/22/25,5/2/25,10,4800,Business,Solo,4.5
U0139,Silver,H013,8/16/24,8/23/24,7,1967,Business,Solo,4.5
U0139,Silver,H057,2/17/24,2/20/24,3,354,Business,Solo,3.5
U0139,Silver,H054,6/12/23,6/19/23,7,1848,Business,Solo,3.5
U0139,Silver,H031,8/19/23,8/24/23,5,3200,Leisure,Couple,4
U0140,Gold,H023,1/14/24,1/19/24,5,1350,Leisure,Couple,3.5
U0140,Gold,H021,7/19/24,7/29/24,10,5240,Leisure,Family,4
U0140,Gold,H032,4/21/25,4/25/25,4,1680,Leisure,Couple,3.5
U0140,Gold,H062,2/27/25,2/28/25,1,455,Leisure,Family,3.5
U0140,Gold,H082,9/23/24,9/27/24,4,1976,Leisure,Couple,3
U0140,Gold,H012,4/21/25,5/5/25,14,5586,Leisure,Family,4
U0140,Gold,H081,9/16/23,9/21/23,5,3090,Business,Solo,3.5
U0140,Gold,H053,7/24/23,7/27/23,3,912,Leisure,Family,2
U0140,Gold,H072,10/14/23,10/15/23,1,518,Family,Family,3.5
U0140,Gold,H013,2/17/25,2/22/25,5,915,Leisure,Couple,2
U0141,Classic,H073,12/10/25,12/24/25,14,2408,Leisure,Solo,1.5
U0141,Classic,H042,12/12/24,12/16/24,4,1768,Leisure,Group,2
U0141,Classic,H012,2/20/25,2/25/25,5,2615,Business,Group,2
U0141,Classic,H052,11/19/25,11/21/25,2,1280,Leisure,Group,1
U0141,Classic,H035,12/8/24,12/11/24,3,513,Leisure,Solo,1.5
U0142,Diamond,H082,12/29/25,1/1/26,3,1455,Business,Solo,4.5
U0142,Diamond,H031,8/1/24,8/5/24,4,2348,Business,Solo,4
U0142,Diamond,H032,3/27/25,4/6/25,10,4300,Family,Family,5
U0142,Diamond,H002,11/12/23,11/19/23,7,2394,Business,Group,4
U0142,Diamond,H083,11/24/23,11/29/23,5,1275,Business,Group,3
U0142,Diamond,H001,12/4/25,12/9/25,5,2620,Business,Solo,4
U0142,Diamond,H012,7/30/24,8/1/24,2,764,Business,Group,5
U0142,Diamond,H022,6/10/25,6/15/25,5,2785,Business,Solo,4.5
U0142,Diamond,H037,9/9/25,9/11/25,2,216,Business,Group,2.5
U0142,Diamond,H052,5/14/25,5/17/25,3,1527,Business,Solo,4.5
U0142,Diamond,H051,2/12/24,2/16/24,4,1416,Leisure,Couple,4.5
U0142,Diamond,H021,8/16/23,8/30/23,14,6510,Business,Solo,3.5
U0142,Diamond,H062,4/20/25,4/25/25,5,2220,Business,Solo,5
U0142,Diamond,H042,7/12/24,7/15/24,3,1848,Business,Solo,4.5
U0142,Diamond,H072,3/16/24,3/19/24,3,1296,Business,Solo,4.5
U0142,Diamond,H092,1/17/24,1/19/24,2,1238,Business,Group,4.5
U0142,Diamond,H011,8/12/25,8/26/25,14,6160,Business,Group,4
U0142,Diamond,H036,5/25/24,6/1/24,7,1253,Family,Family,3.5
U0142,Diamond,H034,11/26/24,12/3/24,7,1400,Business,Solo,3.5
U0142,Diamond,H013,8/14/24,8/18/24,4,1056,Business,Solo,3.5
U0142,Diamond,H081,10/25/23,10/27/23,2,998,Leisure,Group,4.5
U0142,Diamond,H075,4/29/25,5/3/25,4,540,Business,Group,3
U0142,Diamond,H053,12/4/23,12/6/23,2,402,Family,Family,3.5
U0142,Diamond,H061,9/27/24,10/1/24,4,1600,Business,Group,4
U0143,Diamond,H063,9/9/25,9/16/25,7,2184,Business,Group,3.5
U0143,Diamond,H041,4/22/25,4/25/25,3,1287,Business,Solo,3.5
U0143,Diamond,H023,6/28/25,7/3/25,5,1235,Business,Group,3.5
U0143,Diamond,H012,5/31/24,6/2/24,2,804,Business,Solo,5
U0143,Diamond,H045,9/4/23,9/7/23,3,480,Business,Solo,2
U0143,Diamond,H052,12/27/24,1/10/25,14,5670,Business,Group,4
U0143,Diamond,H051,9/27/25,10/7/25,10,3050,Business,Solo,4.5
U0143,Diamond,H011,7/21/23,7/22/23,1,489,Leisure,Solo,4.5
U0143,Diamond,H061,12/7/24,12/10/24,3,1167,Leisure,Couple,3.5
U0143,Diamond,H036,3/28/25,3/31/25,3,420,Business,Group,3.5
U0143,Diamond,H082,1/14/24,1/28/24,14,5712,Business,Group,4.5
U0143,Diamond,H072,4/22/25,4/23/25,1,495,Leisure,Couple,3.5
U0143,Diamond,H065,11/22/25,11/26/25,4,520,Business,Solo,2.5
U0143,Diamond,H002,2/25/24,3/6/24,10,3770,Business,Group,4
U0143,Diamond,H062,4/26/24,4/30/24,4,2372,Business,Group,4.5
U0143,Diamond,H042,9/11/25,9/13/25,2,1246,Business,Solo,5
U0143,Diamond,H032,7/5/23,7/10/23,5,2240,Family,Family,4
U0143,Diamond,H092,8/29/24,9/5/24,7,3472,Business,Solo,4.5
U0144,Platinum,H054,7/15/23,7/16/23,1,267,Business,Solo,3.5
U0144,Platinum,H052,5/21/25,5/23/25,2,960,Family,Family,4
U0144,Platinum,H013,1/27/25,2/1/25,5,1625,Business,Solo,3.5
U0144,Platinum,H037,1/18/25,1/21/25,3,438,Leisure,Group,3.5
U0144,Platinum,H031,6/5/24,6/9/24,4,2260,Business,Solo,4.5
U0144,Platinum,H092,12/20/23,12/27/23,7,4102,Business,Group,3
U0144,Platinum,H021,7/9/25,7/13/25,4,2068,Family,Family,4.5
U0144,Platinum,H042,12/18/25,12/23/25,5,2055,Business,Group,5
U0144,Platinum,H091,12/26/23,12/28/23,2,840,Family,Family,4
U0144,Platinum,H073,1/12/24,1/15/24,3,804,Business,Solo,4
U0144,Platinum,H053,6/12/25,6/15/25,3,807,Leisure,Group,3.5
U0144,Platinum,H081,12/27/24,12/28/24,1,564,Business,Solo,4
U0144,Platinum,H023,9/29/23,10/1/23,2,464,Leisure,Solo,3.5
U0144,Platinum,H012,4/19/24,4/24/24,5,1910,Leisure,Solo,4.5
U0144,Platinum,H063,7/16/25,7/18/25,2,656,Family,Family,4
U0144,Platinum,H061,8/20/24,9/3/24,14,5782,Business,Solo,4.5
U0144,Platinum,H082,12/31/24,1/3/25,3,1416,Business,Group,4.5
U0144,Platinum,H002,2/17/25,2/21/25,4,1348,Business,Group,4.5
U0144,Platinum,H062,9/10/24,9/13/24,3,1536,Business,Group,4.5
U0144,Platinum,H071,8/17/24,8/20/24,3,1209,Business,Group,4
U0144,Platinum,H095,12/20/23,12/22/23,2,314,Business,Solo,3
U0144,Platinum,H032,1/16/25,1/21/25,5,2165,Family,Family,4.5
U0145,Gold,H072,10/30/24,11/1/24,2,912,Leisure,Solo,4.5
U0145,Gold,H089,12/11/25,12/14/25,3,345,Family,Family,1
U0145,Gold,H021,9/9/25,9/13/25,4,1684,Business,Solo,4
U0145,Gold,H037,3/12/25,3/19/25,7,1022,Business,Solo,3
U0145,Gold,H011,3/16/25,3/20/25,4,2676,Business,Solo,3.5
U0145,Gold,H041,8/14/25,8/28/25,14,6328,Leisure,Solo,4
U0145,Gold,H044,10/28/23,11/1/23,4,1224,Business,Solo,2
U0145,Gold,H071,7/4/25,7/7/25,3,1305,Business,Group,4
U0145,Gold,H051,12/22/23,12/25/23,3,1101,Business,Group,4
U0145,Gold,H022,8/25/23,8/27/23,2,988,Business,Solo,5
U0146,Diamond,H005,12/23/24,12/28/24,5,855,Business,Solo,3.5
U0146,Diamond,H091,9/4/24,9/11/24,7,2765,Business,Solo,3.5
U0146,Diamond,H081,6/28/23,7/1/23,3,1635,Leisure,Solo,3.5
U0146,Diamond,H082,6/24/25,6/26/25,2,1018,Leisure,Solo,4.5
U0146,Diamond,H084,12/1/24,12/2/24,1,205,Business,Solo,3.5
U0146,Diamond,H033,6/4/24,6/6/24,2,396,Business,Solo,4
U0146,Diamond,H012,1/27/25,1/31/25,4,2116,Business,Solo,4.5
U0146,Diamond,H001,4/8/24,4/10/24,2,842,Business,Solo,4.5
U0146,Diamond,H072,11/1/25,11/3/25,2,1018,Business,Group,4
U0146,Diamond,H003,9/10/25,9/12/25,2,538,Business,Solo,4.5
U0146,Diamond,H094,6/18/24,6/25/24,7,1603,Business,Solo,3.5
U0146,Diamond,H062,9/12/23,9/17/23,5,2095,Business,Group,3.5
U0146,Diamond,H061,7/19/25,8/2/25,14,5474,Business,Group,4
U0147,Classic,H095,11/13/24,11/17/24,4,580,Leisure,Family,2.5
U0147,Classic,H044,12/19/25,12/29/25,10,3120,Leisure,Family,1.5
U0147,Classic,H037,5/13/25,5/14/25,1,128,Leisure,Family,1.5
U0147,Classic,H041,1/28/24,2/1/24,4,1788,Family,Family,2
U0147,Classic,H022,7/20/24,7/25/24,5,2770,Family,Family,2.5
U0147,Classic,H031,7/27/23,7/31/23,4,2196,Family,Family,3
U0147,Classic,H097,8/27/24,8/31/24,4,728,Family,Family,2
U0148,Gold,H061,5/13/24,5/15/24,2,742,Leisure,Couple,2
U0148,Gold,H093,8/20/25,8/21/25,1,229,Leisure,Solo,3
U0148,Gold,H096,11/23/25,12/3/25,10,1280,Leisure,Solo,3
U0148,Gold,H062,4/18/24,4/28/24,10,4460,Leisure,Solo,3
U0148,Gold,H050,7/24/24,7/27/24,3,261,Business,Solo,2
U0148,Gold,H057,2/21/24,2/23/24,2,240,Leisure,Solo,2.5
U0148,Gold,H034,1/23/25,1/27/25,4,1172,Business,Solo,2.5
U0148,Gold,H097,12/7/25,12/10/25,3,540,Family,Family,2
U0148,Gold,H067,7/25/23,8/4/23,10,1730,Leisure,Group,2
U0148,Gold,H026,12/29/24,1/2/25,4,788,Leisure,Solo,1.5
U0148,Gold,H003,7/1/25,7/5/25,4,1144,Business,Solo,2.5
U0148,Gold,H019,9/4/25,9/7/25,3,135,Leisure,Couple,2
U0148,Gold,H022,6/14/23,6/19/23,5,2665,Leisure,Couple,2
U0148,Gold,H039,2/3/25,2/13/25,10,660,Business,Solo,2.5
U0148,Gold,H020,6/25/25,6/30/25,5,385,Business,Solo,1.5
U0149,Silver,H062,5/25/24,5/27/24,2,842,Leisure,Couple,3.5
U0149,Silver,H006,9/15/25,9/18/25,3,402,Leisure,Couple,2
U0149,Silver,H082,1/28/24,1/30/24,2,968,Family,Family,3.5
U0149,Silver,H003,3/11/24,3/21/24,10,2570,Leisure,Solo,4.5
U0149,Silver,H013,7/22/23,7/25/23,3,537,Business,Group,3.5
U0149,Silver,H053,1/29/24,1/31/24,2,484,Leisure,Solo,2.5
U0149,Silver,H071,6/13/25,6/16/25,3,1221,Business,Group,3.5
U0149,Silver,H005,6/19/25,6/22/25,3,459,Family,Family,3.5
U0149,Silver,H091,12/10/25,12/15/25,5,1940,Leisure,Couple,3
U0149,Silver,H095,7/29/24,8/3/24,5,685,Family,Family,3
U0149,Silver,H055,5/4/24,5/14/24,10,1360,Family,Family,2
U0150,Platinum,H013,2/11/24,2/13/24,2,388,Business,Solo,3
U0150,Platinum,H032,12/26/23,12/31/23,5,2265,Leisure,Group,5
U0150,Platinum,H023,3/9/25,3/10/25,1,255,Business,Group,4
U0150,Platinum,H052,1/25/25,1/28/25,3,1263,Business,Solo,4.5
U0150,Platinum,H012,7/23/24,7/30/24,7,3787,Business,Group,5
U0150,Platinum,H051,5/28/25,5/30/25,2,602,Business,Solo,5
U0150,Platinum,H082,3/16/25,3/20/25,4,1812,Leisure,Group,4.5
U0150,Platinum,H043,12/4/24,12/6/24,2,580,Business,Solo,3.5
U0150,Platinum,H062,2/18/25,2/25/25,7,3325,Business,Solo,5
U0150,Platinum,H003,12/9/24,12/13/24,4,984,Business,Group,3.5
U0150,Platinum,H041,1/27/24,1/30/24,3,1350,Leisure,Group,4.5
U0150,Platinum,H005,6/11/24,6/13/24,2,168,Leisure,Solo,3
U0151,Silver,H065,10/18/23,11/1/23,14,1526,Leisure,Couple,1.5
U0151,Silver,H090,11/15/25,11/18/25,3,195,Leisure,Group,1
U0151,Silver,H002,7/17/23,7/21/23,4,1512,Leisure,Solo,2
U0151,Silver,H084,3/21/25,3/25/25,4,936,Leisure,Group,2
U0151,Silver,H051,6/29/24,7/2/24,3,933,Family,Family,1.5
U0151,Silver,H061,3/27/24,3/30/24,3,1422,Business,Group,1
U0151,Silver,H009,11/7/23,11/17/23,10,1310,Leisure,Solo,1.5
U0151,Silver,H041,10/25/25,10/28/25,3,1290,Family,Couple,1.5
U0152,Platinum,H071,10/30/25,11/3/25,4,1880,Family,Family,2.5
U0152,Platinum,H041,1/17/25,1/21/25,4,1728,Family,Family,1.5
U0152,Platinum,H091,8/10/25,8/12/25,2,802,Business,Solo,2
U0152,Platinum,H014,6/22/24,6/27/24,5,1175,Leisure,Group,3
U0152,Platinum,H024,6/22/23,6/26/23,4,1156,Leisure,Solo,3
U0152,Platinum,H004,10/24/24,10/26/24,2,294,Family,Family,3.5
U0152,Platinum,H077,6/28/25,7/1/25,3,228,Leisure,Family,1.5
U0152,Platinum,H060,5/1/24,5/3/24,2,156,Family,Family,2
U0152,Platinum,H030,1/27/24,1/29/24,2,288,Leisure,Couple,2
U0152,Platinum,H003,7/28/25,7/30/25,2,548,Leisure,Group,3
U0152,Platinum,H042,8/31/25,9/4/25,4,2556,Family,Family,2.5
U0152,Platinum,H023,7/27/24,7/28/24,1,227,Leisure,Group,2.5
U0152,Platinum,H085,4/29/24,5/4/24,5,535,Family,Family,2.5
U0152,Platinum,H052,2/9/24,2/23/24,14,6300,Business,Group,2.5
U0152,Platinum,H072,7/24/25,7/29/25,5,2605,Business,Group,2.5
U0152,Platinum,H002,7/15/25,7/19/25,4,1488,Leisure,Solo,3.5
U0153,Gold,H028,7/2/23,7/6/23,4,564,Business,Solo,1
U0153,Gold,H082,2/3/24,2/5/24,2,864,Business,Group,3
U0153,Gold,H076,9/24/24,9/28/24,4,868,Family,Family,1.5
U0153,Gold,H002,10/4/23,10/5/23,1,380,Leisure,Group,4
U0153,Gold,H022,5/1/25,5/3/25,2,1132,Leisure,Couple,3
U0153,Gold,H052,9/23/24,9/30/24,7,3577,Leisure,Solo,3.5
U0153,Gold,H071,9/10/24,9/13/24,3,1368,Leisure,Couple,2
U0153,Gold,H086,7/31/23,8/4/23,4,520,Leisure,Family,1
U0153,Gold,H062,11/21/24,11/28/24,7,3689,Business,Solo,2
U0153,Gold,H035,8/31/23,9/3/23,3,495,Family,Couple,2.5
U0153,Gold,H016,12/5/24,12/9/24,4,784,Family,Couple,1
U0154,Platinum,H003,7/4/25,7/6/25,2,564,Leisure,Solo,4
U0154,Platinum,H071,9/20/25,9/23/25,3,1233,Leisure,Family,3
U0154,Platinum,H067,5/9/24,5/10/24,1,197,Business,Group,3
U0154,Platinum,H088,10/20/25,10/23/25,3,255,Leisure,Couple,1.5
U0154,Platinum,H081,12/17/25,12/19/25,2,1022,Business,Group,4
U0154,Platinum,H059,4/19/25,4/20/25,1,88,Business,Solo,2.5
U0154,Platinum,H037,3/20/25,3/24/25,4,580,Business,Solo,3
U0154,Platinum,H085,1/10/25,1/13/25,3,492,Business,Solo,2.5
U0154,Platinum,H061,12/27/23,1/6/24,10,4350,Family,Family,3.5
U0154,Platinum,H033,5/18/24,6/1/24,14,4480,Business,Solo,3
U0154,Platinum,H004,2/13/24,2/16/24,3,492,Leisure,Group,2
U0154,Platinum,H023,7/27/25,7/29/25,2,422,Business,Solo,3.5
